
['azim.yunus', 7, 15, None, 1053, 994, '17841404652897789', False, 5, False, None, None, True, 52, 6, 3619, 73]
['vishnu_25__', 7, 12, None, 1209, 765, '17841407066438566', False, 0, False, None, None, True, 24, 13, 4264, 339]
['_m_eghna_', 7, 0, None, 1007, 778, '17841408248254351', False, 0, False, None, None, True, 0, 0, 0, 0]
['_.neenuzz_z__', 7, 137, None, 353, 432, '17841405860362003', False, 2, False, None, None, True, 27, 6, 2427, 142]
['hariganeshpa', 7, 16, None, 765, 853, '17841407309698300', False, 1, False, None, None, True, 4, 5, 686, 39]
['shivavarma007', 7, 150, None, 805, 791, '17841405547405019', False, 53, False, None, None, True, 48, 20, 3368, 114]
['rahul_podugu', 7, 129, None, 594, 446, '17841404289402995', False, 3, False, None, None, True, 55, 0, 1430, 7]
['hiba_bathool', 7, 32, None, 1024, 1290, '17841403960491263', False, 13, False, None, None, True, 91, 29, 4289, 157]
['devikasanjayan', 7, 18, None, 896, 807, '17841404167776883', True, 5, False, None, None, False, 7, 14, 2340, 257]
['sudu_sudev', 7, 52, None, 956, 989, '17841404495812093', False, 0, False, None, None, True, 16, 68, 3233, 368]
['shahabaz_1', 7, 24, None, 798, 575, '17841404285907828', False, 4, False, None, None, True, 0, 0, 0, 0]
['nihar_ika02', 7, 0, None, 343, 403, '17841417714765323', False, 0, False, None, None, True, 0, 0, 0, 0]
['schwayth', 7, 82, 'https://youtu.be/7Z2Ht43-2Os', 814, 765, '17841402372175913', False, 4, False, None, None, False, 55, 9, 2657, 251]
['pracekala_k_v_', 7, 0, None, 95, 277, '17841404337335017', False, 0, False, None, None, False, 3, 0, 67, 1]
['bee._.laaaaal', 7, 5, None, 753, 949, '17841402184260578', True, 1, False, None, None, True, 4, 10, 1303, 37]
['man0_0j', 7, 29, None, 484, 779, '17841402888669728', False, 3, False, None, None, True, 54, 5, 1649, 96]
['pranav______prakash', 7, 1, 'https://youtu.be/kwiMmW1na94', 699, 1006, '17841404239704264', False, 1, True, None, None, False, 0, 0, 0, 0]
['sam_.yuktha', 7, 41, None, 337, 647, '17841422191544670', False, 6, False, None, None, True, 1, 0, 131, 10]
['jethin.vinod', 7, 36, None, 719, 699, '17841400535613334', False, 7, False, None, None, True, 12, 12, 2994, 230]
['_s_w_at_hi_', 7, 29, None, 344, 346, '17841431261595067', False, 0, False, None, None, True, 2, 1, 390, 65]
['sanjali_576', 7, 70, None, 1103, 916, '17841406149107048', False, 5, False, None, None, True, 22, 11, 5169, 847]
['_.shrxthx._', 7, 95, None, 469, 730, '17841407295628821', False, 3, True, None, None, False, 16, 29, 2438, 95]
['_si_ya', 7, 0, None, 565, 709, '17841405714228528', False, 4, False, None, None, True, 0, 0, 0, 0]
['ankii_th', 7, 15, None, 775, 1005, '17841403291760715', False, 0, False, None, None, True, 18, 23, 3156, 194]
['_niranthraa_', 7, 49, None, 1227, 1059, '17841401605773170', True, 14, False, None, None, True, 49, 5, 4218, 337]
['sayoojbkumar', 7, 51, 'https://medium.com/@sayoojbkumar', 850, 847, '17841405910898664', False, 14, True, None, None, False, 80, 24, 3068, 306]
['ashishj_violin', 7, 71, 'https://www.youtube.com/channel/UC-5KmYQYwRPMkakCNA4MElg', 1100, 1866, '17841405023818265', True, 0, True, None, None, False, 94, 0, 2420, 400]
['fahim_zm_', 7, 25, None, 573, 765, '17841404301244870', False, 0, False, None, None, True, 6, 15, 1349, 131]
['ananthita_padmesh', 7, 7, None, 532, 589, '17841416060502544', False, 0, False, None, None, True, 4, 2, 980, 105]
['surya_teja_vaddi', 7, 15, 'https://www.facebook.com/suryateja.vaddi.5', 654, 800, '17841413324522889', True, 0, False, None, None, False, 137, 2, 2616, 96]
['dev.narayanan', 7, 88, 'https://www.youtube.com/channel/UCoorrevloGzcyQPk8WTiU1Q', 1981, 912, '17841400870838432', True, 0, True, None, None, False, 36, 15, 3852, 469]
['iam_muditjain', 7, 20, None, 651, 698, '17841414139738188', False, 3, False, None, None, True, 5, 0, 1475, 201]
['arundhati__nirmal', 7, 5, None, 688, 729, '17841402156326493', False, 8, False, None, None, True, 34, 5, 3283, 235]
['anupaamalraj', 7, 0, None, 156, 140, '17841423311066439', False, 0, False, None, None, False, 0, 0, 0, 0]
['saatvik.__.mahesh', 7, 6, None, 68, 119, '17841428881330479', False, 4, False, None, None, True, 0, 0, 0, 0]
['punnya.kr', 7, 7, None, 1092, 869, '17841401948299177', False, 3, False, None, None, True, 0, 0, 0, 0]
['keerthana___mohandas', 7, 60, None, 860, 1139, '17841405731763502', False, 0, True, None, None, False, 6, 0, 1572, 304]
['_aadi_raj_', 7, 0, None, 86, 104, '17841405260597474', False, 0, False, None, None, True, 1, 0, 35, 1]
['kar.thicc_af', 7, 46, None, 482, 1041, '17841414333852493', False, 5, False, None, None, True, 11, 13, 1403, 485]
['aparna.sdev', 7, 0, None, 156, 315, '17841418233054833', False, 0, True, None, None, False, 0, 0, 0, 0]
['pranay____007', 7, 112, None, 634, 868, '17841404032093490', True, 0, True, None, None, False, 29, 10, 1664, 204]
['saurav_cyriac', 7, 1, None, 1030, 444, '17841402117407563', False, 0, False, None, None, True, 6, 1, 1508, 37]
['mcsteamy_it_is', 7, 61, None, 889, 851, '17841406554180161', False, 3, False, None, None, True, 3, 5, 1000, 205]
['athulmanoj03', 7, 31, None, 1196, 1112, '17841426917846412', False, 1, False, None, None, True, 12, 18, 6824, 294]
['dauntless_soul_', 7, 83, 'https://m.youtube.com/watch?v=EUA1EZBowk4', 1435, 1135, '17841403921161171', False, 0, True, None, None, False, 29, 75, 5029, 231]
['kariyilakkapreth', 7, 0, None, 143, 222, '17841403402591916', False, 0, False, None, None, False, 2, 0, 20, 1]
['sdd410_', 7, 5, None, 1037, 1100, '17841400502373008', False, 3, False, None, None, True, 0, 0, 0, 0]
['d.u.gg.u', 7, 61, None, 945, 921, '17841408341600272', False, 5, False, None, None, True, 3, 0, 1340, 131]
['_meghamanikandan_', 7, 79, None, 410, 397, '17841402235415443', False, 2, False, None, None, True, 4, 1, 860, 175]
['_saran_krishna_', 7, 49, None, 1075, 1268, '17841403209297194', False, 2, False, None, None, False, 0, 0, 0, 0]
['sruthi._.shyam', 7, 18, None, 288, 591, '17841413618307650', False, 5, False, None, None, True, 20, 5, 1997, 382]
['manojgolla02', 7, 0, None, 262, 447, '17841441365263598', False, 0, False, None, None, True, 0, 0, 0, 0]
['shaaamil__', 7, 23, None, 269, 367, '17841415775731069', False, 0, False, None, None, True, 5, 11, 690, 12]
['siddartha_varma7', 7, 58, None, 741, 1053, '17841416607190030', True, 0, False, None, None, True, 16, 0, 739, 4]
['shizafathima___', 7, 7, None, 656, 813, '17841401729635220', False, 3, False, None, None, True, 6, 3, 1938, 67]
['_.vyxhnav._', 7, 25, None, 1043, 1033, '17841403323559454', True, 3, False, None, None, True, 36, 17, 4324, 169]
['venkat23_', 7, 2, None, 816, 966, '17841405266889239', True, 4, False, None, None, False, 18, 7, 2394, 347]
['karthik_photographi', 7, 71, None, 1176, 1156, '17841444634977384', True, 1, True, None, None, False, 114, 6, 1559, 2]
['abhishek_achu_', 7, 0, None, 397, 483, '17841402192868049', False, 2, False, None, None, True, 9, 10, 927, 66]
['__aka.sh_', 7, 47, None, 1198, 1061, '17841404142366599', False, 8, False, None, None, True, 22, 61, 3386, 177]
['anandhuprvn', 7, 6, None, 778, 764, '17841404039738944', False, 11, False, None, None, True, 8, 35, 2015, 103]
['keerthikaa_vijay', 7, 8, None, 409, 782, '17841405245533511', False, 5, False, None, None, True, 14, 8, 2299, 241]
['aparanoidmess', 7, 76, 'http://www.vaishnavinandakumar.wordpress.com/', 488, 186, '17841407779135095', False, 0, True, None, None, False, 39, 0, 266, 9]
['shaun_sheffy', 7, 10, None, 1383, 1540, '17841401146116749', False, 13, False, None, None, True, 38, 10, 5344, 317]
['__krishna.priya_', 7, 23, None, 1047, 738, '17841407270960489', False, 15, False, None, None, True, 21, 9, 5291, 359]
['sujanya_', 7, 38, None, 1001, 897, '17841403410068876', False, 4, False, None, None, True, 21, 15, 4594, 341]
['_aryaarun', 7, 10, None, 594, 865, '17841402171681136', False, 3, False, None, None, True, 41, 11, 3207, 282]
['karun_pk', 7, 13, None, 1423, 990, '17841400452272720', False, 4, False, None, None, True, 3, 8, 1083, 138]
['vinay_ravikumar', 7, 32, 'http://vinayravikumar.sarahah.com/', 909, 734, '17841406542913375', False, 2, False, None, None, True, 5, 12, 863, 23]
['thoyaja_malisetty', 7, 47, None, 405, 481, '17841419654624401', False, 0, False, None, None, True, 0, 0, 0, 0]
['rj_muskaan', 7, 98, None, 216, 613, '17841404330504638', False, 2, False, None, None, True, 25, 14, 1377, 70]
['vidhu_sithara', 7, 26, 'https://youtu.be/kS_TtC1JR2k', 1445, 1419, '17841400518849982', False, 18, False, None, None, False, 0, 0, 0, 0]
['itzz_me__anu', 7, 32, None, 361, 429, '17841430317625766', False, 12, False, None, None, True, 5, 7, 993, 85]
['__birla__', 7, 80, None, 2015, 1825, '17841414636291207', False, 0, False, None, None, True, 5, 2, 3356, 241]
['_rohit_manoj._', 7, 78, None, 1030, 830, '17841404091731733', False, 4, False, None, None, True, 6, 7, 2424, 464]
['saiharika_16.6', 7, 0, None, 288, 205, '17841409131258596', False, 1, False, None, None, True, 8, 5, 1157, 75]
['vivek.anil.73', 7, 30, None, 165, 414, '17841405767418828', False, 0, False, None, None, False, 4, 0, 201, 0]
['sne__ha__sree', 7, 17, None, 246, 333, '17841447937308385', False, 0, False, None, None, True, 1, 5, 103, 26]
['harsh_premjith', 7, 1, None, 781, 1271, '17841426205256458', False, 0, False, None, None, True, 8, 14, 3993, 209]
['sreeramvin', 7, 4, None, 968, 1003, '17841401323146685', False, 2, False, None, None, True, 4, 0, 1369, 220]
['__mr__amazing__', 7, 51, None, 250, 407, '17841404208278653', False, 0, False, None, None, False, 7, 23, 607, 46]
['hvwarrier', 7, 14, None, 669, 722, '17841416467472076', False, 4, False, None, None, True, 8, 10, 2730, 490]
['amaloski._', 7, 1, None, 837, 893, '17841403186711629', False, 2, False, None, None, True, 10, 4, 2575, 209]
['_malavika.unni_', 7, 59, None, 585, 666, '17841409495799566', False, 7, False, None, None, True, 9, 62, 2234, 133]
['_little.insane_', 7, 107, None, 712, 3507, '17841400679638459', False, 27, False, None, None, True, 20, 21, 2847, 125]
['ramkishor_prabhu_', 7, 0, None, 838, 1134, '17841405962124985', False, 2, False, None, None, False, 33, 40, 3472, 140]
['______majestic_hazel', 7, 65, None, 1747, 1686, '17841406155617052', True, 25, False, None, None, True, 104, 17, 8804, 680]
['_sourav_ch_', 7, 0, 'https://youtu.be/Q08WkQW91bY', 411, 664, '17841403812660446', False, 2, False, None, None, True, 6, 30, 776, 90]
['sohid_shylesh', 7, 62, None, 1238, 778, '17841404203048091', False, 26, True, None, None, False, 27, 34, 4931, 392]
['gourixjn', 7, 21, 'http://vsco.co/gourirajan', 801, 714, '17841403445311083', False, 9, False, None, None, True, 0, 0, 0, 0]
['a.thecuttingboard', 7, 111, 'https://www.facebook.com/a.thecuttingboard/', 219, 59, '17841443388591737', True, 11, True, None, None, False, 108, 0, 320, 15]
['sindhu_129', 7, 0, None, 80, 42, '17841407750148125', False, 0, False, None, None, False, 0, 0, 0, 0]
['par.va.thy_', 7, 146, 'https://youtube.com/channel/UCvjJAvzeTdfXRAHBFWgTRXA', 1147, 986, '17841407434136192', True, 4, True, None, None, False, 31, 18, 2662, 205]
['abhishek_v_m', 7, 0, None, 1190, 1068, '17841401928397995', False, 2, False, None, None, True, 14, 9, 2256, 153]
['fardeenrafeeq', 7, 63, None, 300, 416, '17841401719289056', False, 0, False, None, None, True, 42, 7, 1381, 260]
['_malavika_binu_', 7, 17, 'https://embracingitt.wordpress.com/', 1302, 1193, '17841409676186952', True, 5, True, None, None, False, 26, 5, 7279, 925]
['suriya_47_', 7, 147, None, 285, 692, '17841403696601431', False, 1, False, None, None, False, 10, 6, 786, 85]
['athul__ajith', 7, 2, None, 1080, 1061, '17841400078737110', False, 9, False, None, None, True, 24, 17, 4072, 218]
['naveed.hyder_', 7, 0, None, 875, 919, '17841407400888095', False, 11, False, None, None, True, 0, 0, 0, 0]
['anjanarethish', 7, 0, None, 1462, 814, '17841400779784280', False, 13, False, None, None, True, 28, 1, 5179, 363]
['aath_ira_shine_', 7, 145, None, 1035, 733, '17841426567862407', True, 6, False, None, None, True, 15, 23, 3832, 314]
['ab__hiii', 7, 0, None, 944, 808, '17841404054632906', False, 0, False, None, None, True, 2, 8, 579, 50]
['mr.karthik_k', 7, 142, None, 1922, 1830, '17841407293804141', True, 6, True, None, None, False, 15, 11, 6069, 173]
['adithyagaikwad', 7, 38, None, 293, 1301, '17841401710203957', False, 2, False, None, None, True, 37, 19, 847, 4]
['__life__of__ram__', 7, 8, None, 578, 729, '17841408592049074', True, 4, False, None, None, False, 26, 40, 1766, 63]
['noel_jose_tp', 7, 40, None, 280, 401, '17841404231468838', False, 0, False, None, None, True, 0, 0, 0, 0]
['___adarsh_ps', 7, 0, None, 708, 734, '17841403577699506', False, 0, True, None, None, False, 11, 21, 2074, 152]
['1_ankita_2', 7, 22, None, 231, 236, '17841407928939408', False, 3, False, None, None, True, 1, 0, 215, 13]
['vaishnav_k_menon22', 7, 0, None, 541, 743, '17841404638571449', False, 8, False, None, None, True, 0, 0, 0, 0]
['fathima_madathil', 7, 79, None, 895, 546, '17841404205871278', True, 40, False, None, None, True, 170, 4, 2425, 116]
['thushiiin.__', 7, 0, None, 937, 784, '17841401994214124', False, 11, False, None, None, True, 7, 24, 2454, 183]
['_akashkv_', 7, 65, None, 190, 282, '17841404756537560', False, 1, False, None, None, False, 18, 14, 745, 20]
['__varnitasingh__', 7, 28, None, 466, 317, '17841412404872627', False, 1, False, None, None, True, 0, 0, 0, 0]
['_dani_s_h_13', 7, 108, None, 552, 485, '17841407623229958', False, 7, False, None, None, True, 16, 69, 2507, 517]
['_____roshan_s', 7, 113, None, 210, 505, '17841415538066860', False, 2, False, None, None, False, 9, 0, 289, 17]
['mehrbaaa', 7, 12, None, 567, 1187, '17841401056518531', False, 1, False, None, None, True, 35, 9, 2778, 212]
['keertnah', 7, 69, None, 1226, 1190, '17841404040628257', False, 4, False, None, None, True, 53, 62, 5062, 321]
['sidharth.jyothi_', 7, 37, None, 857, 1466, '17841406917323623', False, 21, False, None, None, False, 9, 13, 1436, 85]
['n1k_h1l', 7, 1, None, 435, 330, '17841401013333272', False, 0, False, None, None, True, 7, 8, 981, 38]
['_____marwan__', 7, 11, None, 1900, 1240, '17841404476265122', True, 33, True, None, None, False, 84, 42, 5019, 184]
['_devikarani_', 7, 47, None, 582, 735, '17841422254102104', False, 2, False, None, None, True, 2, 1, 587, 81]
['anek_c_b', 7, 44, 'http://rblrzstudio.website2.me/', 1168, 1134, '17841412699307713', True, 9, False, None, None, True, 27, 40, 3810, 391]
